data_publicacao,numero_edicao,titulo_ato,tipo_ato,url_documento,url_texto,secretaria
2025-02-28,2318,3183 - Crédito Adicional 1.000.000,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk0NQ==,Não identificada
2025-02-28,2318,3184 - Crédito Adicional 2.147.000,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk0NA==,Não identificada
2025-02-28,2318,3176 - Crédito Adicional 6.031.645,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk1Mg==,Não identificada
2025-02-28,2318,3162 - Crédito Adicional 89.174,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk2Ng==,Não identificada
2025-02-28,2318,368 - Cria vagas -  Chefe de Planejamento e Gestão de Gabinete,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk3OA==,Não identificada
2025-02-28,2318,3180 - Crédito Adicional 19.560,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk0OA==,Não identificada
2025-02-28,2318,3173 - Crédito Adicional 1.017,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk1NQ==,Não identificada
2025-02-28,2318,3166 - Crédito Adicional 813,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk2Mg==,Não identificada
2025-02-28,2318,3159 - Crédito Adicional 8.988,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE3NDAw,https://www.dosp.com.br/leituratexto?p=MjAzOTk2OQ==,Não identificada
2025-02-26,2313,8182 - Ponto Facultativo Carnaval 2025,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjE1NTA5,,Não identificada
2025-02-25,2312,8186 - Crédito Adicional Especial 2.098.732,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc3Mg==,Não identificada
2025-02-25,2312,8184 - Crédito Adicional Especial 369.383,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc3MA==,Não identificada
2025-02-25,2312,8185 - Crédito Adicional Especial 1.805.708,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc3Mw==,Não identificada
2025-02-25,2312,8183 - Crédito Adicional Especial 346.978,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc3MQ==,Não identificada
2025-02-25,2312,3152 - Instalação de dispositivo QR CODE escolas,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc2Nw==,Não identificada
2025-02-25,2312,3155 - Crédito Adicional 1.805.708,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc2NA==,Não identificada
2025-02-25,2312,3156 - Crédito Adicional 2.098.732,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc2Mw==,Não identificada
2025-02-25,2312,3153 - Crédito Adicional 346.978,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc2Ng==,Não identificada
2025-02-25,2312,3154 - Crédito Adicional 369.383,Leis,https://www.dosp.com.br/exibe_do.php?i=NjE1MTEy,https://www.dosp.com.br/leituratexto?p=MjAzMzc2NQ==,Não identificada
2025-02-21,2309,Relação projetos lidos (3),Decretos,https://www.dosp.com.br/exibe_do.php?i=NjEzNTg3,,Não identificada
2025-02-21,2309,"MOÇÕES, INDICAÇÕES E REQUERIMENTOS SESSÃO 17-02-2025 (1)",Decretos,https://www.dosp.com.br/exibe_do.php?i=NjEzNTg3,https://www.dosp.com.br/leituratexto?p=MjAyOTUxNw==,Não identificada
2025-02-21,2309,8180 - nomeia Fábio Henrique Bove - Secretário Adjunto,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjEzNTg3,https://www.dosp.com.br/leituratexto?p=MjAyOTUxMA==,Não identificada
2025-02-21,2309,Circular Ordem do Dia 24.02.2025,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjEzNTg3,https://www.dosp.com.br/leituratexto?p=MjAyOTUxOA==,Não identificada
2025-02-19,2305,370 – (...),Portarias,https://www.dosp.com.br/exibe_do.php?i=NjExODM3,,Não identificada
2025-02-19,2306,8177 - Nomeia Lucas Gomes Mancini - gestor e ordenador Conselho Direito da Pessoa Idosa,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjEyMTUz,https://www.dosp.com.br/leituratexto?p=MjAyMzQ4MA==,Não identificada
2025-02-17,2302,8175 - Nomeia Secretário Inclusão e Transtorno Espectro Autista - Ana Rita Pilar Guite,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjEwODc0,,Não identificada
2025-02-17,2302,8176 - Defesa Civil - revoga 8131,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjEwODc0,https://www.dosp.com.br/leituratexto?p=MjAyMDc0Nw==,Não identificada
2025-02-14,2299,8174 - Revoga Decreto 8164 que fixa valores de taxa de embarque - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5Nzg3,,Não identificada
2025-02-13,2297,3151 - Denomina logradouro - Margareth da Conceição de Oliveira JUbert - assinada,Leis,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,363 - Altera artigo 11 da da Lei Complementar 216-2016 - Adcional de substituição professor adjunto e monitor - educação - assinada,Leis,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Secretaria de Educação
2025-02-13,2297,362 - ANEXOS Altera anexo III da Lei complementar 126-2010 - Função Gratificada DECON,Leis,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,3149 - Altera artigos da Lei DEMUTRAN - assinada,Leis,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,362 - Altera anexo III da Lei complementar 126-2010 - Função Gratificada DECON - assinada,Leis,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,3150 - Institui o Dia da Conscientização Alzaimer - Eu não te conheço - assinada,Leis,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8164 - Reajusta Taxa de Embarque - revoga 7076 - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8160 - reorganiza conselho municipal de saúde - cms - revoga 7619 - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Secretaria de Saúde
2025-02-13,2297,8171 - Altera o Decreto 4534-25 - substituições em caráter interino - educação - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Secretaria de Educação
2025-02-13,2297,8169 - renomeação Patricia Estela Monteiro Pereira - Mulher e Família - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8170 - Reorganiza Comissão da Lei Aldir Blanc - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8156 -denomina Rua Pedro Ribeiro de Paula - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8154 - Reorganiza Comissão de ITBI - revoga 8150 - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8158  - Reorganiza Conselho Fundo Habitação - revoga 5492 - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8161 - declaração do ano 2025 como ano Sesquicentenário - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8142 - Reorganiza JARI - Junta Administrativa de Recursos de Infrações - revoga 7994 - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-13,2297,8159 - atualiza valor para apuraçaõ das dívidas tributárias e não tributárias para efeito de ajuizamento de ação judicial - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA5MDg1,,Não identificada
2025-02-10,2292,8168 - Nomeia Jorge Luiz Carvalheira - Secretário de Segurança Pública - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA3MzM5,,Não identificada
2025-02-10,2291,8163 - Nomeia Gerson Cardoso - Secretario da Agricultura - revoga 8148 - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA2ODg2,,Secretaria de Cultura
2025-02-10,2291,ANEXO - DECRETO 8163 - REsolução de Gerson Cardoso,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA2ODg2,,Não identificada
2025-02-10,2292,8167 - Nomeia Wellingtom Oscar Murbach - Secretário de Gestão Pública - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA3MzM5,,Não identificada
2025-02-10,2292,8166 - Nomeia Flavio Valetim Denardi - Secretário da Fiscalização - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA3MzM5,,Não identificada
2025-02-10,2292,8165 - Nomeia Glauco Fávaro de OLiveira - Secretário de Chefe Secretaria de Gabinete - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA3MzM5,,Não identificada
2025-02-06,2288,8157 - nomeia Marli da Costa e Silva - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjA1ODY0,,Não identificada
2025-02-03,2283,8151 - Adicional de Qualificação - janeiro,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzOTQ0,,Não identificada
2025-02-03,2283,8153 - Nomeia Secretario de Serviços - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzOTQ0,,Não identificada
2025-02-03,2283,8152 - Nomeia Secretario de Transporte e de Mobilidade Urbana - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzOTQ0,,Secretaria de Transporte
2025-02-03,2283,8150 - Reorganiza Comissão de ITBI - revoga 6682,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzOTQ0,https://www.dosp.com.br/leituratexto?p=MTk5OTY3Mg==,Não identificada
2025-02-03,2283,8149 - Decreto Contenção 2025 corrigido em 03 02 2025,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzOTQ0,https://www.dosp.com.br/leituratexto?p=MjAwMDI2MQ==,Não identificada
2025-01-31,2281,3148 -abertura de Crédito,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwMA==,Não identificada
2025-01-31,2281,354- criação da Secretaria Municipal de Chefia de Gabinete do Executivo,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwNA==,Não identificada
2025-01-31,2281,"361- alteração do anexo II – Lei Complementar 251, de 11 de maio de 2020, alterada através da Lei Complementar 332, de 26 de fevereiro de 2024 e da Lei Complementar nº334",Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxMQ==,Não identificada
2025-01-31,2281,348- extinção dos cargos,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxOA==,Não identificada
2025-01-31,2281,283 – (...),Portarias,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5Nzg5Ng==,Não identificada
2025-01-31,2281,8144 - CRÉDITO,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5Nzg4OQ==,Não identificada
2025-01-31,2281,359- Secretaria Municipal de Transportes e Serviços,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwOQ==,Secretaria de Transporte
2025-01-31,2281,"345 -alteração o § único, do artigo 1º, da Lei Complementar nº 304",Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxNQ==,Não identificada
2025-01-31,2281,358- criação Scretaria de Inclusão e Transtorno,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwOA==,Não identificada
2025-01-31,2281,3147 -abertura de Crédito,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwMQ==,Não identificada
2025-01-31,2281,349- criação da Secretaria Municipal de Segurança Pública,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxOQ==,Não identificada
2025-01-31,2281,342 - Salario Minimo,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxMg==,Não identificada
2025-01-31,2281,355- Criação da Secretaria Municipal da Proteção e do Bem estar Animal,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwNQ==,Não identificada
2025-01-31,2281,"346- alteração do anexo I, da Lei Complementar nº 126, de 02 de junho de 2010, alterada através da Lei Complementar 329, de 06 de dezembro de 2023",Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxNg==,Não identificada
2025-01-31,2281,352- criação da Secretaria Municipal de Gestão Pública,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwMg==,Não identificada
2025-01-31,2281,344 - alteração do anexo III – Quadro de Pessoal – Cargos em Comissão – Lei Complementar 126,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxNA==,Não identificada
2025-01-31,2281,350- criação da Secretaria Municipal de Relações Pública,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkyMA==,Não identificada
2025-01-31,2281,343 - Sec ind. e com,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxMw==,Não identificada
2025-01-31,2281,356- Criação da Secretaria Municipal da Juventude,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwNg==,Não identificada
2025-01-31,2281,"347- alteração do anexo II– Lei Complementar 251, de 11 de maio de 2020",Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxNw==,Não identificada
2025-01-31,2281,8145 - CRÉDITO,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5Nzg4OA==,Não identificada
2025-01-31,2281,"360- alteração do anexo III – Quadro de Pessoal – Cargos em Comissão – Lei Complementar 126, de 02 de junho de 2010, alterada através da LC 292, de 22 de julho de 2022",Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkxMA==,Não identificada
2025-01-31,2281,353- criação da Secretaria Municipal de Fiscalização de Postura Municipais,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwMw==,Não identificada
2025-01-31,2281,357- alteração da Lei Complementar nº 277 e do anexo III,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkwNw==,Não identificada
2025-01-31,2281,351- criação da Secretaria Municipal de inovação e tecnologia,Leis,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5NzkyMQ==,Não identificada
2025-01-31,2281,8148 - Nomeia Gerson Cardoso - Secretario da Agricultura,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5Nzg5MA==,Secretaria de Cultura
2025-01-31,2281,8146 - Nomeia Jose Ricardo de Oliveira - Secretário de Indústria e Comercio,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAzMTk2,https://www.dosp.com.br/leituratexto?p=MTk5Nzg5MQ==,Não identificada
2025-01-28,2270,8143 -altera denominação da Avenida Santa Rita de Cassia para Avenida Lauro Russo,Decretos,https://www.dosp.com.br/exibe_do.php?i=NjAwMjM3,https://www.dosp.com.br/leituratexto?p=MTk4NTI0MA==,Não identificada
2025-01-23,2266,8137 - ANEXO FLUXOGRAMA,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTk4NTUw,,Não identificada
2025-01-23,2266,8140 - Denomina vias publicas - loteamento Central Parque I - revoga 7161,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTk4NTUw,https://www.dosp.com.br/leituratexto?p=MTk4MTczMg==,Não identificada
2025-01-23,2266,"8136 - nomeia ordenador de despesas fumboar - fabio lyrio dos santos e fabiano crivelli de avila, Luiz Fernando Dalcin - revoga 6476",Decretos,https://www.dosp.com.br/exibe_do.php?i=NTk4NTUw,https://www.dosp.com.br/leituratexto?p=MTk4MzIyMQ==,Não identificada
2025-01-23,2266,8137 - ATRIBUIÇOES - SECRETARIOS - revoga 8133,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTk4NTUw,https://www.dosp.com.br/leituratexto?p=MTk4MzE4Mg==,Não identificada
2025-01-21,2264,8134 - designa  para assinaturas junto ao DRH - assinado,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTk3MjE0,,Não identificada
2025-01-15,2258,8138 - Nomeia Lucas Gomes Mancini - gestor e ordenador fundo da criança e adolescente - revoga 7770,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTk0NzA4,https://www.dosp.com.br/leituratexto?p=MTk3MTY2Nw==,Não identificada
2025-01-13,2255,8133 - Atribuições Secretários municipais - Procedimentos Licitatório,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTkzNTkz,https://www.dosp.com.br/leituratexto?p=MTk2NTQ5Ng==,Não identificada
2025-01-13,2255,8133 -  ANEXO FLUXOGRAMA DE COMPRAS,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTkzNTkz,,Não identificada
2025-01-13,2255,341 - Disciplina a cessão e recebimento de servidor público,Leis,https://www.dosp.com.br/exibe_do.php?i=NTkzNTkz,https://www.dosp.com.br/leituratexto?p=MTk2NzM1NQ==,Não identificada
2025-01-13,2255,3146 - Revoga Lei 2593 - exames toxicológicos,Leis,https://www.dosp.com.br/exibe_do.php?i=NTkzNTkz,https://www.dosp.com.br/leituratexto?p=MTk2NzM1MA==,Não identificada
2025-01-08,2254,3145 - Institui o Dia do Rio Paranapanema,Leis,https://www.dosp.com.br/exibe_do.php?i=NTkxODIw,https://www.dosp.com.br/leituratexto?p=MTk2MzA5NA==,Não identificada
2025-01-07,2253,8111 - nomeia Amanda Versignasse Rodrigues -  Relações Institucionais,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTkxMjUy,https://www.dosp.com.br/leituratexto?p=MTk2MDg1MQ==,Não identificada
2025-01-02,2250,8120,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8109,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8116,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8128,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8113,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8123,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8124,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8117,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8127,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8110,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8131,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8121,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8114,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8129,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8118,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8111,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8126,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8122,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8115,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8130,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8119,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-02,2250,8112,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg5MzUw,,Não identificada
2025-01-01,2248,001 – (...),Portarias,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjUzNg==,Não identificada
2025-01-01,2248,Planilha Porta (...),Portarias,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,,Não identificada
2025-01-01,2248,8112 - nomeia Carlos Roberto dos Santos - Esportes,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjUzOQ==,Secretaria de Esporte
2025-01-01,2248,8121 - nomeia Patricia Estela Monteiro Pereira - Mulher,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0OA==,Não identificada
2025-01-01,2248,8116 - nomeia Gilberto Saito - Secretário Adjunto,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0Mw==,Não identificada
2025-01-01,2248,8120 - nomeia Luiz Carlos da Costa - Governo,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0Nw==,Não identificada
2025-01-01,2248,8113- nomeia Cesar Augusto de Oliveira - Educação,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0MA==,Secretaria de Educação
2025-01-01,2248,8124 - nomeia Thais Francini Christino - Cultura - Copia,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU1MQ==,Secretaria de Cultura
2025-01-01,2248,8123 - nomeia RoslindoWilson Machado - Saúde,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU1MA==,Secretaria de Saúde
2025-01-01,2248,8119 - nomeia Judesio Borges - Meio Ambiente,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0Ng==,Secretaria de Meio Ambiente
2025-01-01,2248,8115 - nomeia Claudinei Cardoso Borges - Turismo,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0Mg==,Não identificada
2025-01-01,2248,8117 - nomeia Itamar de Araujo - Fazenda,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0NA==,Não identificada
2025-01-01,2248,8110 - nomeia Alaide Vadineia Ferreira - Habitação,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjUzNw==,Não identificada
2025-01-01,2248,8109 - Ponto facultativo 2025,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjUzNQ==,Não identificada
2025-01-01,2248,8114- nomeia Cesar Augusto Luciano Franco Morelli - Transporte e Serviços,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0MQ==,Secretaria de Transporte
2025-01-01,2248,8125 - Defesa Civil - revoga 7903,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU1Mg==,Não identificada
2025-01-01,2248,8118 - nomeia Jose dos Santos Callado Neto - Planejamento e Obras,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0NQ==,Secretaria de Obras
2025-01-01,2248,8111 - nomeia Amanda Versignasse Rodrigues -  Relações Institucionais,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjUzOA==,Não identificada
2025-01-01,2248,8122 - nomeia Regiane de Arruda Daffara - Semads,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODcy,https://www.dosp.com.br/leituratexto?p=MTk1MjU0OQ==,Não identificada
2025-01-01,2249,8126 - Rogério Batistetti Martins Rodrigues - Assuntos Juridicos,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODc3,https://www.dosp.com.br/leituratexto?p=MTk1MjU3NA==,Não identificada
2025-01-01,2249,8127 - Angelo Francisco Zanotto - Comunicação,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4ODc3,https://www.dosp.com.br/leituratexto?p=MTk1MjU3NQ==,Não identificada
2024-12-30,2247,8103 - suplementação frea,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg4NTI0,https://www.dosp.com.br/leituratexto?p=MTk1MTU3OA==,Não identificada
2024-12-23,2241,DEC DESAPROPRIAÇÃO PAULA ASSIS,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg2NDcx,https://www.dosp.com.br/leituratexto?p=MTk0NTI5Ng==,Não identificada
2024-12-23,2239,8105 - Reorganização das Férias para o ano letivo 2025 da Rede Municipal de Ensino,Decretos,https://www.dosp.com.br/exibe_do.php?i=NTg2MTcz,https://www.dosp.com.br/leituratexto?p=MTk0Mzk4Mw==,Não identificada
2024-12-23,2240,Administração – (...),Portarias,https://www.dosp.com.br/exibe_do.php?i=NTg2MzU1,,Secretaria de Administração
